month	year	temp
3	1919	0
4	1919	0
5	1919	0
6	1919	0
7	1919	0
8	1919	0
9	1919	0
10	1919	0
11	1919	0
12	1919	0
1	1920	0
2	1920	0
3	1920	0
4	1920	0
5	1920	0
6	1920	0
7	1920	0
8	1920	0
9	1920	0
10	1920	0
11	1920	0
12	1920	0
1	1921	0
2	1921	0
3	1921	0
4	1921	0
5	1921	0
6	1921	0
7	1921	0
8	1921	0
9	1921	0
10	1921	0
11	1921	0
12	1921	0
1	1922	0
2	1922	0
3	1922	0
4	1922	0
5	1922	0
6	1922	0
7	1922	0
8	1922	0
9	1922	0
10	1922	0
11	1922	0
12	1922	0
1	1923	0
2	1923	0
3	1923	0
4	1923	0
5	1923	0
6	1923	0
7	1923	0
8	1923	0
9	1923	0
10	1923	0
11	1923	0
12	1923	0
1	1924	0
2	1924	0
3	1924	0
4	1924	0
5	1924	0
6	1924	0
7	1924	0
8	1924	0
9	1924	0
10	1924	0
11	1924	0
12	1924	0
1	1925	0
2	1925	0
3	1925	0
4	1925	0
5	1925	0
6	1925	0
7	1925	0
8	1925	0
9	1925	0
10	1925	0
11	1925	0
12	1925	0
1	1926	0
2	1926	0
3	1926	0
4	1926	0
5	1926	0
6	1926	0
7	1926	0
8	1926	0
9	1926	0
10	1926	0
11	1926	0
12	1926	0
1	1927	0
2	1927	0
3	1927	0
4	1927	0
5	1927	0
6	1927	0
7	1927	0
8	1927	0
9	1927	0
10	1927	0
11	1927	0
12	1927	0
1	1928	0
2	1928	0
3	1928	0
4	1928	0
5	1928	0
6	1928	0
7	1928	0
8	1928	0
9	1928	0
10	1928	0
11	1928	0
12	1928	0
1	1929	0
2	1929	0
3	1929	0
4	1929	0
5	1929	0
6	1929	0
7	1929	0
8	1929	0
9	1929	0
10	1929	0
11	1929	0
12	1929	0
1	1930	0
2	1930	0
3	1930	0
4	1930	0
5	1930	0
6	1930	0
7	1930	0
8	1930	0
9	1930	0
10	1930	0
11	1930	0
12	1930	0
1	1931	0
2	1931	0
3	1931	0
4	1931	0
5	1931	0
6	1931	0
7	1931	0
8	1931	0
9	1931	0
10	1931	0
11	1931	0
12	1931	0
1	1932	0
2	1932	0
3	1932	0
4	1932	0
5	1932	0
6	1932	0
7	1932	0
8	1932	0
9	1932	0
10	1932	0
11	1932	0
12	1932	0
1	1933	0
2	1933	0
3	1933	0
4	1933	0
5	1933	0
6	1933	0
7	1933	0
8	1933	0
9	1933	0
10	1933	0
11	1933	0
12	1933	0
1	1934	0
2	1934	0
3	1934	0
4	1934	0
5	1934	0
6	1934	0
7	1934	0
8	1934	0
9	1934	0
10	1934	0
11	1934	0
12	1934	0
1	1935	0
2	1935	0
3	1935	0
4	1935	0
5	1935	0
6	1935	0
7	1935	0
8	1935	0
9	1935	0
10	1935	0
11	1935	0
12	1935	0
1	1936	0
2	1936	0
3	1936	0
4	1936	0
5	1936	0
6	1936	0
7	1936	0
8	1936	0
9	1936	0
10	1936	0
11	1936	0
12	1936	0
1	1937	0
2	1937	0
3	1937	0
4	1937	0
5	1937	0
6	1937	0
7	1937	0
8	1937	0
9	1937	0
10	1937	0
11	1937	0
12	1937	0
1	1938	0
2	1938	0
3	1938	0
4	1938	0
5	1938	0
6	1938	0
7	1938	0
8	1938	0
9	1938	0
10	1938	0
11	1938	0
12	1938	0
1	1939	0
2	1939	0
3	1939	0
4	1939	0
5	1939	0
6	1939	0
7	1939	0
8	1939	0
9	1939	11.958
10	1939	9.218
11	1939	6.189
12	1939	4.959
1	1940	2.335
2	1940	3.423
3	1940	5.424
4	1940	8.756
5	1940	11.338
6	1940	13.583
7	1940	14.571
8	1940	13.811
9	1940	12.268
10	1940	9.457
11	1940	6.076
12	1940	4.134
1	1941	2.735
2	1941	3.67
3	1941	5.213
4	1941	8.575
5	1941	11.493
6	1941	13.63
7	1941	14.694
8	1941	14.028
9	1941	11.816
10	1941	9.71
11	1941	5.953
12	1941	3.707
1	1942	3.103
2	1942	2.857
3	1942	5.308
4	1942	8.416
5	1942	11.338
6	1942	13.578
7	1942	14.242
8	1942	13.786
9	1942	12.146
10	1942	9.627
11	1942	6.395
12	1942	3.945
1	1943	2.396
2	1943	3.513
3	1943	5.138
4	1943	8.638
5	1943	11.485
6	1943	13.161
7	1943	14.46
8	1943	13.774
9	1943	12.096
10	1943	9.907
11	1943	6.26
12	1943	4.233
1	1944	3.504
2	1944	3.591
3	1944	5.531
4	1944	8.434
5	1944	11.334
6	1944	13.478
7	1944	14.468
8	1944	14.017
9	1944	12.45
10	1944	9.808
11	1944	6.091
12	1944	3.434
1	1945	2.525
2	1945	2.646
3	1945	5.184
4	1945	8.681
5	1945	11.097
6	1945	13.328
7	1945	14.213
8	1945	14.313
9	1945	12.225
10	1945	0
11	1945	0
12	1945	0
1	1946	0
2	1946	0
3	1946	0
4	1946	0
5	1946	0
6	1946	0
7	1946	0
8	1946	0
9	1946	0
10	1946	0
11	1946	0
12	1946	0
1	1947	0
2	1947	0
3	1947	0
4	1947	0
5	1947	0
6	1947	0
7	1947	0
8	1947	0
9	1947	0
10	1947	0
11	1947	0
12	1947	0
1	1948	0
2	1948	0
3	1948	0
4	1948	0
5	1948	0
6	1948	0
7	1948	0
8	1948	0
9	1948	0
10	1948	0
11	1948	0
12	1948	0
1	1949	0
2	1949	0
3	1949	0
4	1949	0
5	1949	0
6	1949	0
7	1949	0
8	1949	0
9	1949	0
10	1949	0
11	1949	0
12	1949	0
1	1950	0
2	1950	0
3	1950	0
4	1950	0
5	1950	0
6	1950	0
7	1950	0
8	1950	0
9	1950	0
10	1950	0
11	1950	0
12	1950	0
1	1951	0
2	1951	0
3	1951	0
4	1951	0
5	1951	0
6	1951	0
7	1951	0
8	1951	0
9	1951	0
10	1951	0
11	1951	0
12	1951	0
1	1952	0
2	1952	0
3	1952	0
4	1952	0
5	1952	0
6	1952	0
7	1952	0
8	1952	0
9	1952	0
10	1952	0
11	1952	0
12	1952	0
1	1953	0
2	1953	0
3	1953	0
4	1953	0
5	1953	0
6	1953	0
7	1953	0
8	1953	0
9	1953	0
10	1953	0
11	1953	0
12	1953	0
1	1954	0
2	1954	0
3	1954	0
4	1954	0
5	1954	0
6	1954	0
7	1954	0
8	1954	0
9	1954	0
10	1954	0
11	1954	0
12	1954	0
1	1955	0
2	1955	0
3	1955	0
4	1955	0
5	1955	0
6	1955	0
7	1955	0
8	1955	0
9	1955	0
10	1955	0
11	1955	0
12	1955	0
1	1956	0
2	1956	0
3	1956	0
4	1956	0
5	1956	0
6	1956	0
7	1956	0
8	1956	0
9	1956	0
10	1956	0
11	1956	0
12	1956	0
1	1957	0
2	1957	0
3	1957	0
4	1957	0
5	1957	0
6	1957	0
7	1957	0
8	1957	0
9	1957	0
10	1957	0
11	1957	0
12	1957	0
1	1958	0
2	1958	0
3	1958	0
4	1958	0
5	1958	0
6	1958	0
7	1958	0
8	1958	0
9	1958	0
10	1958	0
11	1958	0
12	1958	0
1	1959	0
2	1959	0
3	1959	0
4	1959	0
5	1959	0
6	1959	0
7	1959	0
8	1959	0
9	1959	0
10	1959	0
11	1959	0
12	1959	0
1	1960	0
2	1960	0
3	1960	0
4	1960	0
5	1960	0
6	1960	0
7	1960	0
8	1960	0
9	1960	0
10	1960	0
11	1960	0
12	1960	0
1	1961	0
2	1961	0
3	1961	0
4	1961	0
5	1961	0
6	1961	0
7	1961	0
8	1961	0
9	1961	0
10	1961	0
11	1961	0
12	1961	0
1	1962	0
2	1962	0
3	1962	0
4	1962	0
5	1962	0
6	1962	0
7	1962	0
8	1962	0
9	1962	0
10	1962	0
11	1962	0
12	1962	0
1	1963	0
2	1963	0
3	1963	0
4	1963	0
5	1963	0
6	1963	0
7	1963	0
8	1963	0
9	1963	0
10	1963	0
11	1963	0
12	1963	0
1	1964	0
2	1964	0
3	1964	0
4	1964	0
5	1964	0
6	1964	0
7	1964	0
8	1964	0
9	1964	0
10	1964	0
11	1964	0
12	1964	0
1	1965	0
2	1965	0
3	1965	0
4	1965	0
5	1965	0
6	1965	0
7	1965	0
8	1965	0
9	1965	0
10	1965	0
11	1965	0
12	1965	0
1	1966	0
2	1966	0
3	1966	0
4	1966	0
5	1966	0
6	1966	0
7	1966	0
8	1966	0
9	1966	0
10	1966	0
11	1966	0
12	1966	0
1	1967	0
2	1967	0
3	1967	0
4	1967	0
5	1967	0
6	1967	0
7	1967	0
8	1967	0
9	1967	0
10	1967	0
11	1967	0
12	1967	0
1	1968	0
2	1968	0
3	1968	0
4	1968	0
5	1968	0
6	1968	0
7	1968	0
8	1968	0
9	1968	0
10	1968	0
11	1968	0
12	1968	0
1	1969	0
2	1969	0
3	1969	0
4	1969	0
5	1969	0
6	1969	0
7	1969	0
8	1969	0
9	1969	0
10	1969	0
11	1969	0
12	1969	0
1	1970	0
2	1970	0
3	1970	0
4	1970	0
5	1970	0
6	1970	0
7	1970	0
8	1970	0
9	1970	0
10	1970	0
11	1970	0
12	1970	0
1	1971	0
2	1971	0
3	1971	0
4	1971	0
5	1971	0
6	1971	0
7	1971	0
8	1971	0
9	1971	0
10	1971	0
11	1971	0
12	1971	0
1	1972	0
2	1972	0
3	1972	0
4	1972	0
5	1972	0
6	1972	0
7	1972	0
8	1972	0
9	1972	0
10	1972	0
11	1972	0
12	1972	0
1	1973	0
2	1973	0
3	1973	0
4	1973	0
5	1973	0
6	1973	0
7	1973	0
8	1973	0
9	1973	0
10	1973	0
11	1973	0
12	1973	0
1	1974	0
2	1974	0
3	1974	0
4	1974	0
5	1974	0
6	1974	0
7	1974	0
8	1974	0
9	1974	0
10	1974	0
11	1974	0
12	1974	0
1	1975	0
2	1975	0
3	1975	0
4	1975	0
5	1975	0
6	1975	0
7	1975	0
8	1975	0
9	1975	0
10	1975	0
11	1975	0
12	1975	0
1	1976	0
2	1976	0
3	1976	0
4	1976	0
5	1976	0
6	1976	0
7	1976	0
8	1976	0
9	1976	0
10	1976	0
11	1976	0
12	1976	0
1	1977	0
2	1977	0
3	1977	0
4	1977	0
5	1977	0
6	1977	0
7	1977	0
8	1977	0
9	1977	0
10	1977	0
11	1977	0
12	1977	0
1	1978	0
2	1978	0
3	1978	0
4	1978	0
5	1978	0
6	1978	0
7	1978	0
8	1978	0
9	1978	0
10	1978	0
11	1978	0
12	1978	0
1	1979	0
2	1979	0
3	1979	0
4	1979	0
5	1979	0
6	1979	0
7	1979	0
8	1979	0
9	1979	0
10	1979	0
11	1979	0
12	1979	0
1	1980	0
2	1980	0
3	1980	0
4	1980	0
5	1980	0
6	1980	0
7	1980	0
8	1980	0
9	1980	0
10	1980	0
11	1980	0
12	1980	0
1	1981	0
2	1981	0
3	1981	0
4	1981	0
5	1981	0
6	1981	0
7	1981	0
8	1981	0
9	1981	0
10	1981	0
11	1981	0
12	1981	0
1	1982	0
2	1982	0
3	1982	0
4	1982	0
5	1982	0
6	1982	0
7	1982	0
8	1982	0
9	1982	0
10	1982	0
11	1982	0
12	1982	0
1	1983	0
2	1983	0
3	1983	0
4	1983	0
5	1983	0
6	1983	0
7	1983	0
8	1983	0
9	1983	0
10	1983	0
11	1983	0
12	1983	0
1	1984	0
2	1984	0
3	1984	0
4	1984	0
5	1984	0
6	1984	0
7	1984	0
8	1984	0
9	1984	0
10	1984	0
11	1984	0
12	1984	0
1	1985	0
2	1985	0
3	1985	0
4	1985	0
5	1985	0
6	1985	0
7	1985	0
8	1985	0
9	1985	0
10	1985	0
11	1985	0
12	1985	0
1	1986	0
2	1986	0
3	1986	0
4	1986	0
5	1986	0
6	1986	0
7	1986	0
8	1986	0
9	1986	0
10	1986	0
11	1986	0
12	1986	0
1	1987	0
2	1987	0
3	1987	0
4	1987	0
5	1987	0
6	1987	0
7	1987	0
8	1987	0
9	1987	0
10	1987	0
11	1987	0
12	1987	0
1	1988	0
2	1988	0
3	1988	0
4	1988	0
5	1988	0
6	1988	0
7	1988	0
8	1988	0
9	1988	0
10	1988	0
11	1988	0
12	1988	0
1	1989	0
2	1989	0
3	1989	0
4	1989	0
5	1989	0
6	1989	0
7	1989	0
8	1989	0
9	1989	0
10	1989	0
11	1989	0
12	1989	0
1	1990	0
2	1990	0
3	1990	0
4	1990	0
5	1990	0
6	1990	0
7	1990	0
8	1990	0
9	1990	0
10	1990	0
11	1990	0
12	1990	0
1	1991	0
2	1991	0
3	1991	0
4	1991	0
5	1991	0
6	1991	0
7	1991	0
8	1991	0
9	1991	0
10	1991	0
11	1991	0
12	1991	0
1	1992	0
2	1992	0
3	1992	0
4	1992	0
5	1992	0
6	1992	0
7	1992	0
8	1992	0
9	1992	0
10	1992	0
11	1992	0
12	1992	0
1	1993	0
2	1993	0
3	1993	0
4	1993	0
5	1993	0
6	1993	0
7	1993	0
8	1993	0
9	1993	0
10	1993	0
11	1993	0
12	1993	0
1	1994	0
2	1994	0
3	1994	0
4	1994	0
5	1994	0
6	1994	0
7	1994	0
8	1994	0
9	1994	0
10	1994	0
11	1994	0
12	1994	0
1	1995	0
2	1995	0
3	1995	0
4	1995	0
5	1995	0
6	1995	0
7	1995	0
8	1995	0
9	1995	0
10	1995	0
11	1995	0
12	1995	0
1	1996	0
2	1996	0
3	1996	0
4	1996	0
5	1996	0
6	1996	0
7	1996	0
8	1996	0
9	1996	0
10	1996	0
11	1996	0
12	1996	0
1	1997	0
2	1997	0
3	1997	0
4	1997	0
5	1997	0
6	1997	0
7	1997	0
8	1997	0
9	1997	0
10	1997	0
11	1997	0
12	1997	0
1	1998	0
2	1998	0
3	1998	0
4	1998	0
5	1998	0
6	1998	0
7	1998	0
8	1998	0
9	1998	0
10	1998	0
11	1998	0
12	1998	0
1	1999	0
2	1999	0
3	1999	0
4	1999	0
5	1999	0
6	1999	0
7	1999	0
8	1999	0
9	1999	0
10	1999	0
11	1999	0
12	1999	0
1	2000	0
2	2000	0
3	2000	0
4	2000	0
5	2000	0
6	2000	0
7	2000	0
8	2000	0
9	2000	0
10	2000	0
11	2000	0
12	2000	0
1	2001	0
2	2001	0
3	2001	0
4	2001	0
5	2001	0
6	2001	0
7	2001	0
8	2001	0
9	2001	0
10	2001	0
11	2001	0
12	2001	0
1	2002	0
2	2002	0
3	2002	0
4	2002	0
5	2002	0
6	2002	0
7	2002	0
8	2002	0
9	2002	0
10	2002	0
11	2002	0
12	2002	0
1	2003	0
2	2003	0
3	2003	0
4	2003	0
5	2003	0
6	2003	0
7	2003	0
8	2003	0
9	2003	0
10	2003	0
11	2003	0
12	2003	0
1	2004	0
2	2004	0
3	2004	0
4	2004	0
5	2004	0
6	2004	0
7	2004	0
8	2004	0
9	2004	0
10	2004	0
11	2004	0
12	2004	0
1	2005	0
2	2005	0
3	2005	0
4	2005	0
5	2005	0
6	2005	0
7	2005	0
8	2005	0
9	2005	0
10	2005	0
11	2005	0
12	2005	0
1	2006	0
2	2006	0
3	2006	0
4	2006	0
5	2006	0
6	2006	0
7	2006	0
8	2006	0
9	2006	0
10	2006	0
11	2006	0
12	2006	0
1	2007	0
2	2007	0
3	2007	0
4	2007	0
5	2007	0
6	2007	0
7	2007	0
8	2007	0
9	2007	0
10	2007	0
11	2007	0
12	2007	0
1	2008	0
2	2008	0
3	2008	0
4	2008	0
5	2008	0
6	2008	0
7	2008	0
8	2008	0
9	2008	0
10	2008	0
11	2008	0
12	2008	0
1	2009	0
2	2009	0
3	2009	0
4	2009	0
5	2009	0
6	2009	0
7	2009	0
8	2009	0
9	2009	0
10	2009	0
11	2009	0
12	2009	0
1	2010	0
2	2010	0
3	2010	0
4	2010	0
5	2010	0
6	2010	0
7	2010	0
8	2010	0
9	2010	0
10	2010	0
11	2010	0
12	2010	0
1	2011	0
2	2011	0
3	2011	0
4	2011	0
5	2011	0
6	2011	0
7	2011	0
8	2011	0
9	2011	0
10	2011	0
11	2011	0
12	2011	0
1	2012	0
2	2012	0
3	2012	0
4	2012	0
5	2012	0
6	2012	0
7	2012	0
8	2012	0
9	2012	0
10	2012	0
11	2012	0
12	2012	0
1	2013	0
2	2013	0
3	2013	0
4	2013	0
5	2013	0
6	2013	0
7	2013	0
8	2013	0
9	2013	0
10	2013	0
11	2013	0
12	2013	0
1	2014	0
2	2014	0
3	2014	0
4	2014	0
5	2014	0
6	2014	0
7	2014	0
8	2014	0
9	2014	0
10	2014	0
11	2014	0
12	2014	0
1	2015	0
2	2015	0
3	2015	0
4	2015	0
5	2015	0
6	2015	0
7	2015	0
8	2015	0
9	2015	0
10	2015	0
11	2015	0
12	2015	0
